device_name,logical_name,item,stats_type,value,och,center_frequency,och_group,time,side,pn
T3,/1/6/L1,preFecBer,avg,0.00052,5,191900000,2,2000/1/4 06:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000727,6,191500000,2,2000/1/4 06:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.000829,4,191700000,2,2000/1/4 06:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000514,5,191900000,2,2000/1/4 06:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000741,6,191500000,2,2000/1/4 06:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.000883,4,191700000,2,2000/1/4 06:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000547,5,191900000,2,2000/1/4 06:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000686,6,191500000,2,2000/1/4 06:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.000814,4,191700000,2,2000/1/4 06:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.000498,5,191900000,2,2000/1/4 06:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00121,1,191400000,1,2000/1/4 07:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.0016,2,191600000,1,2000/1/4 07:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.00169,3,191800000,1,2000/1/4 07:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00122,1,191400000,1,2000/1/4 07:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.00159,2,191600000,1,2000/1/4 07:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.0017,3,191800000,1,2000/1/4 07:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.00124,1,191400000,1,2000/1/4 07:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.00163,2,191600000,1,2000/1/4 07:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00176,3,191800000,1,2000/1/4 07:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00117,1,191400000,1,2000/1/4 07:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00154,2,191600000,1,2000/1/4 07:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00162,3,191800000,1,2000/1/4 07:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.65E-05,6,191500000,2,2000/1/4 07:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,2.95E-05,4,191700000,2,2000/1/4 07:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.81E-05,5,191900000,2,2000/1/4 07:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.65E-05,6,191500000,2,2000/1/4 07:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,2.86E-05,4,191700000,2,2000/1/4 07:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.80E-05,5,191900000,2,2000/1/4 07:00,Z,ot1
T4,/1/1/L1,preFecBer,max,2.76E-05,6,191500000,2,2000/1/4 07:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.05E-05,4,191700000,2,2000/1/4 07:00,Z,ot1
T4,/1/3/L1,preFecBer,max,1.89E-05,5,191900000,2,2000/1/4 07:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.53E-05,6,191500000,2,2000/1/4 07:00,Z,ot1
T4,/1/2/L1,preFecBer,min,2.86E-05,4,191700000,2,2000/1/4 07:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.74E-05,5,191900000,2,2000/1/4 07:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,5.94E-05,2,191600000,1,2000/1/4 07:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.21E-05,1,191400000,1,2000/1/4 07:00,A,ot1
T1,/1/4/L1,preFecBer,instant,5.84E-05,2,191600000,1,2000/1/4 07:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.16E-05,1,191400000,1,2000/1/4 07:00,A,ot1
T1,/1/4/L1,preFecBer,max,6.25E-05,2,191600000,1,2000/1/4 07:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.42E-05,1,191400000,1,2000/1/4 07:00,A,ot1
T1,/1/4/L1,preFecBer,min,5.69E-05,2,191600000,1,2000/1/4 07:00,A,ot1
T1,/1/6/L1,preFecBer,min,6.02E-05,1,191400000,1,2000/1/4 07:00,A,ot1
T2,/1/1/L1,preFecBer,avg,5.25E-05,3,191800000,1,2000/1/4 07:00,A,ot1
T2,/1/1/L1,preFecBer,instant,5.16E-05,3,191800000,1,2000/1/4 07:00,A,ot1
T2,/1/1/L1,preFecBer,max,5.45E-05,3,191800000,1,2000/1/4 07:00,A,ot1
T2,/1/1/L1,preFecBer,min,5.06E-05,3,191800000,1,2000/1/4 07:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.000724,6,191500000,2,2000/1/4 07:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.000859,4,191700000,2,2000/1/4 07:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.000521,5,191900000,2,2000/1/4 07:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000723,6,191500000,2,2000/1/4 07:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.000888,4,191700000,2,2000/1/4 07:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000521,5,191900000,2,2000/1/4 07:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000752,6,191500000,2,2000/1/4 07:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.000906,4,191700000,2,2000/1/4 07:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000547,5,191900000,2,2000/1/4 07:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000692,6,191500000,2,2000/1/4 07:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.000812,4,191700000,2,2000/1/4 07:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.000496,5,191900000,2,2000/1/4 07:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00119,1,191400000,1,2000/1/4 08:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00158,2,191600000,1,2000/1/4 08:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.00167,3,191800000,1,2000/1/4 08:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00119,1,191400000,1,2000/1/4 08:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.00161,2,191600000,1,2000/1/4 08:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.0017,3,191800000,1,2000/1/4 08:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.00123,1,191400000,1,2000/1/4 08:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.00162,2,191600000,1,2000/1/4 08:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00173,3,191800000,1,2000/1/4 08:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00114,1,191400000,1,2000/1/4 08:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00154,2,191600000,1,2000/1/4 08:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.0016,3,191800000,1,2000/1/4 08:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.72E-05,6,191500000,2,2000/1/4 08:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,3.14E-05,4,191700000,2,2000/1/4 08:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,2.13E-05,5,191900000,2,2000/1/4 08:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.74E-05,6,191500000,2,2000/1/4 08:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,3.24E-05,4,191700000,2,2000/1/4 08:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.99E-05,5,191900000,2,2000/1/4 08:00,Z,ot1
T4,/1/1/L1,preFecBer,max,2.86E-05,6,191500000,2,2000/1/4 08:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.51E-05,4,191700000,2,2000/1/4 08:00,Z,ot1
T4,/1/3/L1,preFecBer,max,2.42E-05,5,191900000,2,2000/1/4 08:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.57E-05,6,191500000,2,2000/1/4 08:00,Z,ot1
T4,/1/2/L1,preFecBer,min,2.88E-05,4,191700000,2,2000/1/4 08:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.82E-05,5,191900000,2,2000/1/4 08:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,5.84E-05,2,191600000,1,2000/1/4 08:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.30E-05,1,191400000,1,2000/1/4 08:00,A,ot1
T1,/1/4/L1,preFecBer,instant,6.11E-05,2,191600000,1,2000/1/4 08:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.48E-05,1,191400000,1,2000/1/4 08:00,A,ot1
T1,/1/4/L1,preFecBer,max,6.24E-05,2,191600000,1,2000/1/4 08:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.54E-05,1,191400000,1,2000/1/4 08:00,A,ot1
T1,/1/4/L1,preFecBer,min,5.50E-05,2,191600000,1,2000/1/4 08:00,A,ot1
T1,/1/6/L1,preFecBer,min,6.13E-05,1,191400000,1,2000/1/4 08:00,A,ot1
T2,/1/1/L1,preFecBer,avg,4.96E-05,3,191800000,1,2000/1/4 08:00,A,ot1
T2,/1/1/L1,preFecBer,instant,4.92E-05,3,191800000,1,2000/1/4 08:00,A,ot1
T2,/1/1/L1,preFecBer,max,5.20E-05,3,191800000,1,2000/1/4 08:00,A,ot1
T2,/1/1/L1,preFecBer,min,4.83E-05,3,191800000,1,2000/1/4 08:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.00072,6,191500000,2,2000/1/4 08:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.000847,4,191700000,2,2000/1/4 08:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.000527,5,191900000,2,2000/1/4 08:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000729,6,191500000,2,2000/1/4 08:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.000853,4,191700000,2,2000/1/4 08:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000546,5,191900000,2,2000/1/4 08:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000745,6,191500000,2,2000/1/4 08:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.000891,4,191700000,2,2000/1/4 08:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000553,5,191900000,2,2000/1/4 08:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000686,6,191500000,2,2000/1/4 08:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.000799,4,191700000,2,2000/1/4 08:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.0005,5,191900000,2,2000/1/4 08:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00122,1,191400000,1,2000/1/4 09:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00161,2,191600000,1,2000/1/4 09:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.00169,3,191800000,1,2000/1/4 09:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00122,1,191400000,1,2000/1/4 09:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.0016,2,191600000,1,2000/1/4 09:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.00169,3,191800000,1,2000/1/4 09:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.00126,1,191400000,1,2000/1/4 09:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.00166,2,191600000,1,2000/1/4 09:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00177,3,191800000,1,2000/1/4 09:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00118,1,191400000,1,2000/1/4 09:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00157,2,191600000,1,2000/1/4 09:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00164,3,191800000,1,2000/1/4 09:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.49E-05,6,191500000,2,2000/1/4 09:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,3.02E-05,4,191700000,2,2000/1/4 09:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.93E-05,5,191900000,2,2000/1/4 09:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.42E-05,6,191500000,2,2000/1/4 09:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,3.04E-05,4,191700000,2,2000/1/4 09:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.94E-05,5,191900000,2,2000/1/4 09:00,Z,ot1
T4,/1/1/L1,preFecBer,max,2.64E-05,6,191500000,2,2000/1/4 09:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.29E-05,4,191700000,2,2000/1/4 09:00,Z,ot1
T4,/1/3/L1,preFecBer,max,2.09E-05,5,191900000,2,2000/1/4 09:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.36E-05,6,191500000,2,2000/1/4 09:00,Z,ot1
T4,/1/2/L1,preFecBer,min,2.90E-05,4,191700000,2,2000/1/4 09:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.81E-05,5,191900000,2,2000/1/4 09:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,5.75E-05,2,191600000,1,2000/1/4 09:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.04E-05,1,191400000,1,2000/1/4 09:00,A,ot1
T1,/1/4/L1,preFecBer,instant,5.63E-05,2,191600000,1,2000/1/4 09:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.03E-05,1,191400000,1,2000/1/4 09:00,A,ot1
T1,/1/4/L1,preFecBer,max,5.99E-05,2,191600000,1,2000/1/4 09:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.22E-05,1,191400000,1,2000/1/4 09:00,A,ot1
T1,/1/4/L1,preFecBer,min,5.51E-05,2,191600000,1,2000/1/4 09:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.90E-05,1,191400000,1,2000/1/4 09:00,A,ot1
T2,/1/1/L1,preFecBer,avg,4.93E-05,3,191800000,1,2000/1/4 09:00,A,ot1
T2,/1/1/L1,preFecBer,instant,5.01E-05,3,191800000,1,2000/1/4 09:00,A,ot1
T2,/1/1/L1,preFecBer,max,5.06E-05,3,191800000,1,2000/1/4 09:00,A,ot1
T2,/1/1/L1,preFecBer,min,4.82E-05,3,191800000,1,2000/1/4 09:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.000737,6,191500000,2,2000/1/4 09:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.000861,4,191700000,2,2000/1/4 09:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.000532,5,191900000,2,2000/1/4 09:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000739,6,191500000,2,2000/1/4 09:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.000875,4,191700000,2,2000/1/4 09:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000518,5,191900000,2,2000/1/4 09:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000774,6,191500000,2,2000/1/4 09:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.0009,4,191700000,2,2000/1/4 09:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000558,5,191900000,2,2000/1/4 09:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000706,6,191500000,2,2000/1/4 09:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.000808,4,191700000,2,2000/1/4 09:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.00051,5,191900000,2,2000/1/4 09:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00122,1,191400000,1,2000/1/4 10:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00163,2,191600000,1,2000/1/4 10:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.00174,3,191800000,1,2000/1/4 10:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00122,1,191400000,1,2000/1/4 10:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.00162,2,191600000,1,2000/1/4 10:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.00175,3,191800000,1,2000/1/4 10:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.00125,1,191400000,1,2000/1/4 10:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.00168,2,191600000,1,2000/1/4 10:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.0018,3,191800000,1,2000/1/4 10:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00118,1,191400000,1,2000/1/4 10:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00158,2,191600000,1,2000/1/4 10:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00168,3,191800000,1,2000/1/4 10:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.58E-05,6,191500000,2,2000/1/4 10:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,3.00E-05,4,191700000,2,2000/1/4 10:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.91E-05,5,191900000,2,2000/1/4 10:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.68E-05,6,191500000,2,2000/1/4 10:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,3.05E-05,4,191700000,2,2000/1/4 10:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,2.11E-05,5,191900000,2,2000/1/4 10:00,Z,ot1
T4,/1/1/L1,preFecBer,max,2.82E-05,6,191500000,2,2000/1/4 10:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.17E-05,4,191700000,2,2000/1/4 10:00,Z,ot1
T4,/1/3/L1,preFecBer,max,2.14E-05,5,191900000,2,2000/1/4 10:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.41E-05,6,191500000,2,2000/1/4 10:00,Z,ot1
T4,/1/2/L1,preFecBer,min,2.81E-05,4,191700000,2,2000/1/4 10:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.75E-05,5,191900000,2,2000/1/4 10:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,5.79E-05,2,191600000,1,2000/1/4 10:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.15E-05,1,191400000,1,2000/1/4 10:00,A,ot1
T1,/1/4/L1,preFecBer,instant,5.86E-05,2,191600000,1,2000/1/4 10:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.33E-05,1,191400000,1,2000/1/4 10:00,A,ot1
T1,/1/4/L1,preFecBer,max,6.09E-05,2,191600000,1,2000/1/4 10:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.45E-05,1,191400000,1,2000/1/4 10:00,A,ot1
T1,/1/4/L1,preFecBer,min,5.53E-05,2,191600000,1,2000/1/4 10:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.96E-05,1,191400000,1,2000/1/4 10:00,A,ot1
T2,/1/1/L1,preFecBer,avg,5.09E-05,3,191800000,1,2000/1/4 10:00,A,ot1
T2,/1/1/L1,preFecBer,instant,5.05E-05,3,191800000,1,2000/1/4 10:00,A,ot1
T2,/1/1/L1,preFecBer,max,5.34E-05,3,191800000,1,2000/1/4 10:00,A,ot1
T2,/1/1/L1,preFecBer,min,4.86E-05,3,191800000,1,2000/1/4 10:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.000729,6,191500000,2,2000/1/4 10:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.000858,4,191700000,2,2000/1/4 10:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.000523,5,191900000,2,2000/1/4 10:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000738,6,191500000,2,2000/1/4 10:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.000844,4,191700000,2,2000/1/4 10:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000524,5,191900000,2,2000/1/4 10:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000752,6,191500000,2,2000/1/4 10:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.000899,4,191700000,2,2000/1/4 10:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000543,5,191900000,2,2000/1/4 10:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000704,6,191500000,2,2000/1/4 10:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.000821,4,191700000,2,2000/1/4 10:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.000503,5,191900000,2,2000/1/4 10:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00121,1,191400000,1,2000/1/4 11:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00162,2,191600000,1,2000/1/4 11:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.00173,3,191800000,1,2000/1/4 11:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00117,1,191400000,1,2000/1/4 11:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.00159,2,191600000,1,2000/1/4 11:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.0017,3,191800000,1,2000/1/4 11:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.00125,1,191400000,1,2000/1/4 11:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.00166,2,191600000,1,2000/1/4 11:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00178,3,191800000,1,2000/1/4 11:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00116,1,191400000,1,2000/1/4 11:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00157,2,191600000,1,2000/1/4 11:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00168,3,191800000,1,2000/1/4 11:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.83E-05,6,191500000,2,2000/1/4 11:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,3.58E-05,4,191700000,2,2000/1/4 11:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.93E-05,5,191900000,2,2000/1/4 11:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.60E-05,6,191500000,2,2000/1/4 11:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,3.71E-05,4,191700000,2,2000/1/4 11:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.83E-05,5,191900000,2,2000/1/4 11:00,Z,ot1
T4,/1/1/L1,preFecBer,max,3.56E-05,6,191500000,2,2000/1/4 11:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.97E-05,4,191700000,2,2000/1/4 11:00,Z,ot1
T4,/1/3/L1,preFecBer,max,2.10E-05,5,191900000,2,2000/1/4 11:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.44E-05,6,191500000,2,2000/1/4 11:00,Z,ot1
T4,/1/2/L1,preFecBer,min,3.17E-05,4,191700000,2,2000/1/4 11:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.79E-05,5,191900000,2,2000/1/4 11:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,6.70E-05,2,191600000,1,2000/1/4 11:00,A,ot1
T1,/1/6/L1,preFecBer,avg,7.04E-05,1,191400000,1,2000/1/4 11:00,A,ot1
T1,/1/4/L1,preFecBer,instant,6.34E-05,2,191600000,1,2000/1/4 11:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.73E-05,1,191400000,1,2000/1/4 11:00,A,ot1
T1,/1/4/L1,preFecBer,max,7.36E-05,2,191600000,1,2000/1/4 11:00,A,ot1
T1,/1/6/L1,preFecBer,max,7.98E-05,1,191400000,1,2000/1/4 11:00,A,ot1
T1,/1/4/L1,preFecBer,min,6.22E-05,2,191600000,1,2000/1/4 11:00,A,ot1
T1,/1/6/L1,preFecBer,min,6.56E-05,1,191400000,1,2000/1/4 11:00,A,ot1
T2,/1/1/L1,preFecBer,avg,5.29E-05,3,191800000,1,2000/1/4 11:00,A,ot1
T2,/1/1/L1,preFecBer,instant,5.13E-05,3,191800000,1,2000/1/4 11:00,A,ot1
T2,/1/1/L1,preFecBer,max,5.89E-05,3,191800000,1,2000/1/4 11:00,A,ot1
T2,/1/1/L1,preFecBer,min,4.98E-05,3,191800000,1,2000/1/4 11:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.000732,6,191500000,2,2000/1/4 11:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.000844,4,191700000,2,2000/1/4 11:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.000511,5,191900000,2,2000/1/4 11:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000712,6,191500000,2,2000/1/4 11:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.000801,4,191700000,2,2000/1/4 11:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000503,5,191900000,2,2000/1/4 11:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000765,6,191500000,2,2000/1/4 11:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.000892,4,191700000,2,2000/1/4 11:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000526,5,191900000,2,2000/1/4 11:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000694,6,191500000,2,2000/1/4 11:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.000793,4,191700000,2,2000/1/4 11:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.000493,5,191900000,2,2000/1/4 11:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00126,1,191400000,1,2000/1/4 12:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00168,2,191600000,1,2000/1/4 12:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.0018,3,191800000,1,2000/1/4 12:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00127,1,191400000,1,2000/1/4 12:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.0017,2,191600000,1,2000/1/4 12:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.00179,3,191800000,1,2000/1/4 12:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.00131,1,191400000,1,2000/1/4 12:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.00174,2,191600000,1,2000/1/4 12:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00188,3,191800000,1,2000/1/4 12:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00121,1,191400000,1,2000/1/4 12:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.0016,2,191600000,1,2000/1/4 12:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00173,3,191800000,1,2000/1/4 12:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.69E-05,6,191500000,2,2000/1/4 12:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,3.41E-05,4,191700000,2,2000/1/4 12:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.99E-05,5,191900000,2,2000/1/4 12:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.76E-05,6,191500000,2,2000/1/4 12:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,3.61E-05,4,191700000,2,2000/1/4 12:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,2.03E-05,5,191900000,2,2000/1/4 12:00,Z,ot1
T4,/1/1/L1,preFecBer,max,3.09E-05,6,191500000,2,2000/1/4 12:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.99E-05,4,191700000,2,2000/1/4 12:00,Z,ot1
T4,/1/3/L1,preFecBer,max,2.18E-05,5,191900000,2,2000/1/4 12:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.41E-05,6,191500000,2,2000/1/4 12:00,Z,ot1
T4,/1/2/L1,preFecBer,min,2.90E-05,4,191700000,2,2000/1/4 12:00,Z,ot1
